dataset,sample_id,width,height,seconds,inference_mode,fused_path,rgb_path,EN,SF,AG,MI_IR,MI_VI,MI,QABF
m3fd,00000,1024,768,8.723660567004117,tile507_overlap64,results/abl/S_shuffle_m3fd/m3fd/00000.png,,6.867200679105631,16.97732468404829,9.708853721618652,0.6351663298175404,2.3008676245244937,2.936033954342034,0.592102266055042
m3fd,00011,1024,768,1.5294085920031648,tile507_overlap64,results/abl/S_shuffle_m3fd/m3fd/00011.png,,6.837533095320667,16.921786606102483,9.640523910522461,0.6328556332563512,2.2548279614466464,2.8876835947029975,0.5902276794055263
m3fd,00025,1024,768,1.5058119460009038,tile507_overlap64,results/abl/S_shuffle_m3fd/m3fd/00025.png,,6.452611975010222,12.56787784666411,6.4235968589782715,0.6988077175137452,2.0193743205535,2.7181820380672455,0.549165305786623
m3fd,00031,1024,768,1.5431626349964063,tile507_overlap64,results/abl/S_shuffle_m3fd/m3fd/00031.png,,6.599861529801832,13.099961237872954,6.580597400665283,0.7927288707416953,2.271202737379372,3.0639316081210675,0.5491671717870288
m3fd,00033,1024,768,1.5491872260026867,tile507_overlap64,results/abl/S_shuffle_m3fd/m3fd/00033.png,,6.8397877932736435,16.825448961963207,9.418242454528809,0.6296680130972999,2.274810362246907,2.904478375344207,0.5876971924194349
m3fd,00042,1024,768,1.5345641739986604,tile507_overlap64,results/abl/S_shuffle_m3fd/m3fd/00042.png,,6.54683510095682,14.443519169892102,7.288605213165283,0.7418477622111386,2.494416258264359,3.2362640204754975,0.5634102377873882
m3fd,00061,1024,768,1.5475038110016612,tile507_overlap64,results/abl/S_shuffle_m3fd/m3fd/00061.png,,6.697908682774206,12.907382245279475,6.007996559143066,1.0136986345056793,2.678890578985398,3.692589213491077,0.5739397859170062
m3fd,00071,1024,768,1.5638957289993414,tile507_overlap64,results/abl/S_shuffle_m3fd/m3fd/00071.png,,6.6238830463914,12.431577297470254,5.693032741546631,1.0184903165382773,2.8665135180683374,3.8850038346066147,0.5832868855992792
m3fd,00082,1024,768,1.521421575002023,tile507_overlap64,results/abl/S_shuffle_m3fd/m3fd/00082.png,,6.637340630927184,12.317649810018665,7.279041767120361,0.35069611337911627,2.257435711765086,2.6081318251442025,0.5424916052427077
m3fd,00097,1024,768,1.5135363599983975,tile507_overlap64,results/abl/S_shuffle_m3fd/m3fd/00097.png,,6.202445290647707,10.632952944293185,5.88285493850708,0.5066220878839212,2.3524055341492653,2.8590276220331865,0.5383060538302122
m3fd,00107,1024,768,1.5281444159991224,tile507_overlap64,results/abl/S_shuffle_m3fd/m3fd/00107.png,,6.80676166844251,14.336911062741867,8.4867582321167,0.3353800301889325,2.5612370494074197,2.896617079596352,0.5716691611533694
m3fd,00112,1024,768,1.5200664629956009,tile507_overlap64,results/abl/S_shuffle_m3fd/m3fd/00112.png,,6.642275054514396,14.00268420693335,7.869509696960449,0.5138150703037008,2.6953115719953287,3.2091266422990294,0.5648142447302399
