dataset,sample_id,width,height,seconds,inference_mode,fused_path,rgb_path,EN,SF,AG,MI_IR,MI_VI,MI,QABF
m3fd,00000,1024,768,10.939494856000238,tile507_overlap64,results/abl/B0_m3fd/m3fd/00000.png,,6.8605311665167195,16.988385376491085,9.714325904846191,0.6304379262157854,2.3405707253684405,2.971008651584226,0.5922065943106891
m3fd,00011,1024,768,1.2627902109998104,tile507_overlap64,results/abl/B0_m3fd/m3fd/00011.png,,6.832787151829132,16.936327014062783,9.646764755249023,0.6286317455083198,2.3004762504301794,2.9291079959384994,0.5903215969733256
m3fd,00025,1024,768,1.2166095729990047,tile507_overlap64,results/abl/B0_m3fd/m3fd/00025.png,,6.4640866946333855,12.59598821938854,6.44163703918457,0.6925183657441853,2.0094248800944605,2.701943245838646,0.5501290097988794
m3fd,00031,1024,768,1.2297499759988568,tile507_overlap64,results/abl/B0_m3fd/m3fd/00031.png,,6.594682585956699,13.12175106503373,6.594644546508789,0.7845870839819484,2.258191400168077,3.042778484150025,0.5502805132574332
m3fd,00033,1024,768,1.2322954620030941,tile507_overlap64,results/abl/B0_m3fd/m3fd/00033.png,,6.838345049860575,16.835684123006175,9.421968460083008,0.6241569933105156,2.326056916257979,2.950213909568495,0.5879447864866136
m3fd,00042,1024,768,1.2329647690021375,tile507_overlap64,results/abl/B0_m3fd/m3fd/00042.png,,6.547778723058646,14.467789911951039,7.302547454833984,0.7414710385298036,2.505321078604693,3.2467921171344964,0.5640374555039984
m3fd,00061,1024,768,1.243387235001137,tile507_overlap64,results/abl/B0_m3fd/m3fd/00061.png,,6.711466464061449,12.930261199078151,6.023058891296387,1.0154743477214183,2.720905432258051,3.736379779979469,0.5748227674457256
m3fd,00071,1024,768,1.2352192479993391,tile507_overlap64,results/abl/B0_m3fd/m3fd/00071.png,,6.6400609693496335,12.461903630884995,5.712109088897705,1.0299277539373883,2.9139710245082964,3.9438987784456847,0.5839376143377232
m3fd,00082,1024,768,1.2376304610006628,tile507_overlap64,results/abl/B0_m3fd/m3fd/00082.png,,6.6376203859603375,12.337510770191871,7.291010856628418,0.34768353958712167,2.275134597976109,2.6228181375632307,0.5430823789961468
m3fd,00097,1024,768,1.25578844499978,tile507_overlap64,results/abl/B0_m3fd/m3fd/00097.png,,6.205400128339388,10.65158394329037,5.9011406898498535,0.5053587476293484,2.3638110419740106,2.869169789603359,0.5382271220072369
m3fd,00107,1024,768,1.2377857309984392,tile507_overlap64,results/abl/B0_m3fd/m3fd/00107.png,,6.807540486094883,14.360755336109177,8.501702308654785,0.3319668495423609,2.594937034916062,2.9269038844584228,0.572311710271247
m3fd,00112,1024,768,1.2402805349993287,tile507_overlap64,results/abl/B0_m3fd/m3fd/00112.png,,6.638463732490146,14.042127202148121,7.890307903289795,0.5125228711528064,2.706759790963918,3.2192826621167243,0.5656189865243645
m3fd,00118,1024,768,1.2574444570018386,tile507_overlap64,results/abl/B0_m3fd/m3fd/00118.png,,6.563169911174925,14.587830262104147,7.994379043579102,0.42908092737307946,2.086991085019438,2.5160720123925175,0.5664172879034824
m3fd,00147,1024,768,1.2601502799989248,tile507_overlap64,results/abl/B0_m3fd/m3fd/00147.png,,6.732649980602881,14.5602478013398,7.601600646972656,0.6031400102857155,2.605882758139065,3.2090227684247807,0.5793793542420753
m3fd,00149,1024,768,1.257769970998197,tile507_overlap64,results/abl/B0_m3fd/m3fd/00149.png,,6.880169686078292,14.946981866456937,8.678755760192871,0.7141236688860818,2.5497403733998687,3.2638640422859506,0.5895746260541361
m3fd,00150,1024,768,1.258845732001646,tile507_overlap64,results/abl/B0_m3fd/m3fd/00150.png,,6.8867861256429865,15.470075814631306,9.140360832214355,0.7079034410278489,2.7278327603933192,3.435736201421168,0.5931163366073291
m3fd,00159,1024,768,1.2652056799997808,tile507_overlap64,results/abl/B0_m3fd/m3fd/00159.png,,6.706845071305491,13.189402891559439,7.878658294677734,0.693936219537905,2.5309019100247254,3.2248381295626305,0.5634246583152749
m3fd,00177,1024,768,1.270584317000612,tile507_overlap64,results/abl/B0_m3fd/m3fd/00177.png,,6.916379175947684,14.956633883095817,9.383618354797363,0.6435321277636142,2.575030092125287,3.2185622198889012,0.5951116647206592
m3fd,00196,1024,768,1.273780119001458,tile507_overlap64,results/abl/B0_m3fd/m3fd/00196.png,,6.9138841921056615,17.35041695495434,10.866588592529297,0.44676723287470704,3.30725480662984,3.754022039504547,0.6305622444165567
m3fd,00202,1024,768,1.2285523359969375,tile507_overlap64,results/abl/B0_m3fd/m3fd/00202.png,,6.765013989158138,14.005323981356,8.241552352905273,0.6306141410747371,2.6778495126860418,3.308463653760779,0.5840431934171121
m3fd,00210,1024,768,1.2466915529985272,tile507_overlap64,results/abl/B0_m3fd/m3fd/00210.png,,6.719186131018776,13.533625991589684,7.564502239227295,0.6361726117396672,2.4442746298722646,3.0804472416119317,0.5541173402747352
m3fd,00215,1024,768,1.2463443240012566,tile507_overlap64,results/abl/B0_m3fd/m3fd/00215.png,,6.757968807118294,13.675116916152895,7.785403251647949,0.5942117342983143,2.5238837370552214,3.1180954713535356,0.5531880402081957
m3fd,00232,1024,768,1.240970715000003,tile507_overlap64,results/abl/B0_m3fd/m3fd/00232.png,,6.592017797934044,12.50055688856661,7.242801666259766,0.5733444932009472,2.2432929556583616,2.816637448859309,0.5517488461300165
m3fd,00242,1024,768,1.2403829660033807,tile507_overlap64,results/abl/B0_m3fd/m3fd/00242.png,,6.684661982830775,11.309726544421789,5.901028633117676,0.657163096367813,2.4221383378529904,3.0793014342208034,0.5256485692299303
m3fd,00255,1024,768,1.229447887999413,tile507_overlap64,results/abl/B0_m3fd/m3fd/00255.png,,6.363134309174744,8.584680378837243,4.204880237579346,0.8539439748032838,2.8558448647542254,3.7097888395575094,0.5227193172877653
m3fd,00274,1024,768,1.2315090970005258,tile507_overlap64,results/abl/B0_m3fd/m3fd/00274.png,,6.378108007280533,8.95254365993478,4.5802435874938965,0.8191935332038103,2.6705651980705514,3.4897587312743616,0.5145161185168443
m3fd,00284,1024,768,1.235833784998249,tile507_overlap64,results/abl/B0_m3fd/m3fd/00284.png,,6.365390241103083,8.837068253197373,4.495083332061768,0.8787963364888317,2.6292286543917536,3.5080249908805854,0.5039488640892028
m3fd,00290,1024,768,1.2229487379991042,tile507_overlap64,results/abl/B0_m3fd/m3fd/00290.png,,6.38892972306968,8.74619134312446,4.479897975921631,0.8660467968086526,2.537750234110089,3.4037970309187418,0.5086335094078007
m3fd,00306,1024,768,1.269159646002663,tile507_overlap64,results/abl/B0_m3fd/m3fd/00306.png,,6.342822420214814,8.641990052284854,4.458804130554199,0.8459387684024819,2.3802459186441043,3.2261846870465862,0.49384403926528353
m3fd,00320,1024,768,1.282365335002396,tile507_overlap64,results/abl/B0_m3fd/m3fd/00320.png,,6.48238690291007,10.311693215665839,5.602792263031006,0.8419283632289364,2.87806449796693,3.7199928611958666,0.5432919944080656
m3fd,00325,1024,768,1.2810576880001463,tile507_overlap64,results/abl/B0_m3fd/m3fd/00325.png,,7.052532132792324,5.424531317930937,3.49558162689209,2.6261292330348027,0.6785001993467191,3.304629432381522,0.4156269621985688
m3fd,00334,1024,768,1.2805654639996646,tile507_overlap64,results/abl/B0_m3fd/m3fd/00334.png,,7.035678057303155,4.936686431436435,2.9121594429016113,2.8864656144400302,1.147679954440206,4.034145568880236,0.42170195262002147
m3fd,00339,1024,768,1.2690646549999656,tile507_overlap64,results/abl/B0_m3fd/m3fd/00339.png,,6.550222509250674,6.83110005983474,3.2853105068206787,1.1748033495340635,0.9873748923411336,2.162178241875197,0.4503353293865511
m3fd,00349,1024,768,1.2785384969974984,tile507_overlap64,results/abl/B0_m3fd/m3fd/00349.png,,6.48037307621937,8.66889355199975,4.338587760925293,0.6244167495247631,1.1271710473467589,1.7515877968715219,0.4406834162497987
m3fd,00353,1024,768,1.2744620140001643,tile507_overlap64,results/abl/B0_m3fd/m3fd/00353.png,,6.4713397284800065,8.680418799450841,4.349127769470215,0.601956290674443,1.1314855257026182,1.733441816377061,0.44197112213545997
m3fd,00370,1024,768,1.2361369160025788,tile507_overlap64,results/abl/B0_m3fd/m3fd/00370.png,,6.480342450560844,8.930836383348712,4.519780158996582,0.5721894832658626,1.2159804840202668,1.7881699672861293,0.45097881795478223
m3fd,00385,1024,768,1.251118112999393,tile507_overlap64,results/abl/B0_m3fd/m3fd/00385.png,,6.463630294861788,8.00487146844548,4.164385795593262,0.6694813376328838,1.052101330674066,1.72158266830695,0.4309344716339471
m3fd,00386,1024,768,1.246839227998862,tile507_overlap64,results/abl/B0_m3fd/m3fd/00386.png,,6.6800557371539675,10.875835458297738,5.388673782348633,0.986220967935079,1.3554663221825034,2.3416872901175823,0.5232839133894542
