dataset,sample_id,drift_289,drift_385,drift_517,drift_649,drift_769
m3fd,00762,0.3082135075086624,0.28862149810612603,0.2555470259307878,0.23636760126861112,0.23831837359328978
m3fd,00769,0.304696569153437,0.2844529387210393,0.2543635125649102,0.23333344987380367,0.23512678168207346
m3fd,00787,0.12106503013492631,0.11819226140860017,0.10581896523089596,0.10053143493015104,0.10325436436881863
m3fd,00800,0.12841802837413618,0.12187532615135122,0.1094513711575541,0.10318515875448386,0.11003261247471141
m3fd,00801,0.3198736663858053,0.3031915247587097,0.28924084782287396,0.2684846982421226,0.27136744209227526
m3fd,00805,0.32455946808995384,0.31071900024875965,0.29773769454523713,0.2803251490278389,0.2824026231669001
m3fd,00818,0.3275325308289657,0.31181367999625287,0.29381918528287465,0.27783881087131734,0.2798007504186657
m3fd,00825,0.1434646862307335,0.1460098452810792,0.14528745331446435,0.13912424135658974,0.14531785387043705
m3fd,00826,0.15535259138127677,0.1614030208329712,0.16726700185384957,0.16162490483390746,0.16567611003003513
m3fd,00829,0.1522712677853174,0.1636309292365492,0.16492684806200386,0.15921274942315156,0.1644313302444721
m3fd,00834,0.1375436960887818,0.15406773191573697,0.15905128690931403,0.1536698285541377,0.15972536738300613
m3fd,00857,0.13691678767521798,0.1495435858501576,0.15194430746642862,0.14090993036944355,0.14158625561136728
m3fd,00867,0.37749327815322187,0.36330054021433267,0.34560373403688693,0.336735864077222,0.34126592195935357
m3fd,00871,0.3808662195656175,0.36806257144886523,0.3512602805645134,0.34187711871308246,0.3466442137453857
m3fd,00878,0.3631654537744111,0.3545036165408536,0.33970029819826075,0.3283624726454927,0.3326614243311554
m3fd,00896,0.1702533082218406,0.1686861947502133,0.1645307277683945,0.16248756097882988,0.17290382856688802
m3fd,00910,0.1696700453879344,0.16921586049845694,0.16434091570952414,0.16258015855702523,0.17308301282363325
m3fd,00916,0.16152866609279604,0.1605154623302244,0.15971340983016835,0.15801299345889797,0.1670869336852282
m3fd,00922,0.162868582681566,0.16300726560149859,0.16424403978339785,0.16386826438631164,0.17522816173323819
m3fd,00926,0.17926899633391014,0.18110373728179352,0.17306353839643374,0.17232292887940304,0.17940908643481446
m3fd,00950,0.09739508285249421,0.10202769782077148,0.10980168362980613,0.12020075447719503,0.13258699511814853
m3fd,00958,0.14603512927590856,0.14334579288627503,0.14566741172491282,0.15391285214038208,0.16799562892529774
m3fd,00965,0.15104963919148118,0.14814430758182484,0.15185486384070646,0.16137829280634997,0.17302353185167385
m3fd,00976,0.17096634972347302,0.16490571033680812,0.18663490542607064,0.17617968461009592,0.17199071662262988
m3fd,00994,0.16927970984735463,0.161746998779412,0.18687738393019016,0.1860176262700779,0.18644699961085043
m3fd,01017,0.15012138740705294,0.15443575220733674,0.14704384697922435,0.14479454752845755,0.1489394991048537
m3fd,01034,0.15919098525544872,0.1619614235439465,0.13830265757162608,0.1275820345481834,0.13088492299871313
m3fd,01043,0.17800908182855046,0.1615012517215877,0.14848710719971836,0.1401776556701284,0.14030195170568394
m3fd,01079,0.14895652774557488,0.14432711180951474,0.1431943281622282,0.13607213945963648,0.1461057719759209
m3fd,01093,0.21673355021075835,0.20566877308424703,0.18631345225309692,0.173731694253499,0.18199302757967406
m3fd,01101,0.2029761939921071,0.19350195608903087,0.1795516493896676,0.16727023072234348,0.1742631638940647
m3fd,01115,0.14278633395011486,0.14228444338163093,0.14355519884281764,0.13676715084920643,0.14214942633345828
m3fd,01122,0.12796619682094246,0.1348295921483854,0.13968885226412164,0.13750816271281596,0.14204229040304206
m3fd,01136,0.11781075236546668,0.1289130242850942,0.13833498942360933,0.13763883853860026,0.140234062615185
m3fd,01147,0.10009251188321855,0.11818824957123775,0.12125261031603474,0.11588048709325349,0.118753835539391
m3fd,01156,0.0901343379311158,0.0947718814164834,0.1046509550137602,0.10353773557204471,0.10839161791499974
m3fd,01165,0.10788796454029392,0.1213847025650232,0.12194469476467407,0.1178346435828933,0.12359390383339708
m3fd,01186,0.22523078969879162,0.22490904909220522,0.19969022048478047,0.19061640876135322,0.19674286901002347
m3fd,01204,0.22100174887833401,0.23932623047664447,0.19140462075925402,0.18642063095490236,0.19735515153168104
