name,EN,SF,AG,MI_IR,MI_VI,MI,QABF,VIF
00000,6.908960983622786,16.32776814548475,8.9856595993042,1.1693063535839925,2.1591404733838493,3.3284468269678418,0.5277488724686586,0.43656879350131494
00011,6.85678681208417,16.262791814941156,8.904582023620605,1.1455053812538434,2.075189461483479,3.2206948427373225,0.5230799662680292,0.43062302721407875
00025,6.337867482394066,12.20680256931328,5.888767719268799,1.136624248116936,2.895616235937931,4.032240484054867,0.5094394115567363,0.4568151355392386
00031,6.532124713043125,12.745710009584506,6.0419087409973145,1.224608820777865,3.0480627030439376,4.272671523821803,0.5120944085924455,0.4492139116511698
00033,6.824833302993128,16.176501843335938,8.681405067443848,1.100395339945462,2.019731685223197,3.1201270251686593,0.5185696278494797,0.4203727222835011
00042,6.399113192944791,14.039447627040657,6.751330375671387,1.0836119557451802,3.0915468023114054,4.175158758056586,0.5290496910190092,0.4564409514588509
00061,6.512766431986193,12.553953339305117,5.486180782318115,1.404768457557915,3.038830058924124,4.443598516482039,0.525926978263958,0.4434814279923682
00071,6.447588518591338,12.244605446945247,5.223526954650879,1.4003890557554501,3.118343854685275,4.5187329104407254,0.5403536307200505,0.4564081393260996
00082,6.648303541883834,11.852621509147614,6.6808247566223145,0.581582426082718,2.7437216513058877,3.325304077388606,0.5002163074554059,0.453848425730235
00097,6.007893370067185,10.23360390804064,5.077178955078125,0.8670957162285257,3.138222399602257,4.005318115830782,0.49748586005346707,0.45286703894810765
00107,6.810796641499374,13.884166743569567,7.953035831451416,0.6936413291644236,2.4697141685605635,3.163355497724987,0.5282856382504394,0.45013126704513573
00112,6.566751333695837,13.737727295022012,7.384393692016602,0.7679594155780922,3.0466697070033204,3.8146291225814126,0.5370358779439179,0.45209946572670445
00118,6.4655425558017505,14.269339839404735,7.412685394287109,0.8394632956054338,2.727050379582204,3.566513675187638,0.5305495155937214,0.4438942684570128
00147,6.6592159095571155,14.247473150270523,7.1070075035095215,0.9677844087463265,3.2649088140122267,4.232693222758553,0.5577402457807928,0.4696969908463949
00149,6.880307596984752,14.435775004453527,8.08129596710205,1.2216954652526058,2.763202851465621,3.9848983167182266,0.5469160152346711,0.4786204226822595
00150,6.858882294309419,14.884241335932645,8.569825172424316,0.9976197095817716,2.9822402684528084,3.97985997803458,0.5516614933719587,0.4724937900932857
00159,6.642913457928358,12.601839304864288,7.2970051765441895,0.9380218637519622,2.7332287118695953,3.671250575621557,0.5174892405987634,0.452338020940069
00177,6.96289481752457,14.284166426373494,8.690829277038574,0.8550788193836589,3.1292678778721057,3.9843466972557646,0.5381143888785581,0.4657245669758746
00196,6.870490727306115,16.892029512859448,10.368327140808105,0.665039166494994,3.5174794264776574,4.182518592972651,0.5995018360786473,0.47056409464526583
00202,6.624905637634627,13.58108910015679,7.755485534667969,0.8209382465909709,3.447869425817128,4.268807672408099,0.5624091260358699,0.47317282953888284
00210,6.627541948299603,12.973099639481491,7.0119171142578125,1.0161047975138304,3.029769496970444,4.045874294484275,0.5154298725973331,0.47391597650029416
00215,6.698161613947512,13.086580805475927,7.256741523742676,0.899517680698763,3.417745927561284,4.317263608260047,0.5326764092561372,0.4924298584529772
00232,6.5569238710847255,11.864977106402183,6.60398530960083,0.8542766013338774,2.550842751464664,3.4051193527985415,0.4993599010485194,0.4523663467518847
00242,6.574302520093154,10.788145140208373,5.306929111480713,1.130047356135339,2.5743351430589723,3.7043824991943115,0.4781056621925947,0.4469375129125486
00255,6.33183802543094,8.275176647179036,3.8656363487243652,0.9555923146639597,3.857389509065948,4.812981823729908,0.4894274888097676,0.48964688328739203
00274,6.375250214207695,8.586529869834017,4.1441192626953125,0.9215080807841011,3.831830807955522,4.7533388887396235,0.48569862843019224,0.4863876030084776
00284,6.355595704320331,8.458317291769966,4.05439567565918,0.9806353095156806,3.780776402698413,4.761411712214094,0.4713543932593652,0.4796016890027904
00290,6.335117713540429,8.381788009233256,4.044826507568359,0.9539116745515103,3.687886078447348,4.641797752998858,0.47645213739473286,0.4899358517804991
00306,6.281802535039743,8.248563277303013,3.9905812740325928,0.9555331829700391,3.584798661528597,4.5403318444986365,0.4607140657595134,0.47986076941592987
00320,6.442626615442153,9.967284481168173,5.169209957122803,0.9193612076131421,3.839453739684812,4.758814947297954,0.5204536536110309,0.48660192842360334
00325,7.2895465155245915,4.523501640429772,2.628978967666626,4.74762845095506,0.715449790556538,5.463078241511598,0.32432811668675765,0.45410815508053226
00334,7.355471599524703,4.354680262135909,2.44470477104187,5.326184657635677,1.1430204021912975,6.469205059826974,0.3867949237135307,0.49595622182011856
00339,6.991886986478814,6.3475947892066,2.8457376956939697,3.088574463873949,0.9463613734057484,4.034935837279697,0.37956506972469733,0.4781118595882929
00349,5.963974659568035,8.043728069872618,3.6538124084472656,0.6251251450280206,3.083211332944421,3.7083364779724413,0.3773181075013547,0.3981910266524824
00353,5.945131070771109,8.047318989554643,3.654555320739746,0.6127464571690473,3.0771232214801225,3.6898696786491696,0.378972661544504,0.40035731436355165
