name,EN,SF,AG,MI_IR,MI_VI,MI,QABF,VIF
00000,6.891761064748636,16.454832529505257,9.176021575927734,1.3541549502039805,3.477492966169403,4.831647916373384,0.5235250300696273,0.4377204949106175
00011,6.827490674094383,16.388633590994413,9.077520370483398,1.3527898840971238,3.347698567923813,4.700488452020937,0.5201756803432062,0.4349485400401784
00025,6.354472833421854,12.048826648319956,6.050830364227295,1.143523765245802,3.9165199987480603,5.060043763993862,0.5139982827658006,0.47272623427062066
00031,6.5695171642520584,12.658760038492918,6.201352119445801,1.2614236495983973,4.034652162416431,5.296075812014828,0.5173490389904056,0.4694930299702278
00033,6.840757297989846,16.34699058187814,8.883611679077148,1.3488710804635866,3.2618917922218165,4.610762872685403,0.5155483322113147,0.42951891425650945
00042,6.429037279418681,13.876013904684525,6.841894626617432,1.086475186746715,4.1292790710178915,5.2157542577646065,0.53839151381324,0.4800719137446127
00061,6.566434653163957,12.444257700909782,5.688648700714111,1.460990193980542,3.8263322649033893,5.287322458883931,0.5240227132958977,0.4467505950553339
00071,6.455553570207748,12.048683367614217,5.40465784072876,1.4227673713930027,3.9865105439720976,5.4092779153651005,0.5419536601210646,0.4684500779477025
00082,6.665611247856513,12.290581021337337,6.931382179260254,0.6902961372577276,4.143672214319584,4.833968351577312,0.5161262345363277,0.46836548026524943
00097,6.039735736460683,10.635018492026031,5.30916166305542,0.8563224389024818,4.223596961210086,5.079919400112568,0.5187581330587484,0.4718195392813013
00107,6.818114940695068,14.193747770824727,8.18705940246582,0.8358919744434905,3.9040806796434713,4.739972654086962,0.5400008963995189,0.4662155048730064
00112,6.5439158745506365,13.612835547991235,7.506086349487305,0.747358142637317,4.121017753860405,4.868375896497723,0.5371632741051888,0.46610414538405387
00118,6.449723628083918,14.176311452372465,7.535064220428467,0.8691555399378552,3.6100713821734094,4.479226922111264,0.5226637488857692,0.4475341131670066
00147,6.664510898470543,14.136500668546931,7.230445384979248,0.9971583390360544,4.1837533122521275,5.180911651288182,0.5586506898536604,0.47822225376053684
00149,6.847052962364248,14.669816451201907,8.343313217163086,1.3476462008459098,3.8328023481743188,5.1804485490202286,0.5474519650101705,0.4851892188733689
00150,6.829081292843279,15.028226075553825,8.718571662902832,1.1245073269008714,4.085294437076815,5.209801763977686,0.5465890639052873,0.48000938175914293
00159,6.637510267977366,12.941470698052239,7.532329559326172,1.0515119674312512,4.024657314365718,5.076169281796969,0.5230607969215372,0.4610371746539347
00177,6.9374716944599975,14.57542931201362,8.91683578491211,0.8922042728319572,4.179294679716572,5.07149895254853,0.5261024924170093,0.4553431374191673
00196,6.821716027314762,17.215522360209427,10.65676498413086,0.61827882568448,4.6841793790753,5.30245820475978,0.603742391677999,0.4663548523702046
00202,6.656309873214585,13.905522072741698,8.067233085632324,0.8588063547887755,4.625871800477606,5.484678155266382,0.5678404885872818,0.4762854680940725
00210,6.649908510109382,13.121552123393391,7.088808536529541,1.181778521826765,4.135429751307024,5.317208273133788,0.520560941428531,0.4831749158615672
00215,6.673063818462464,13.266520563131298,7.357264518737793,0.988057559632548,4.456550192750435,5.444607752382983,0.5411704374874532,0.5067202604934429
00232,6.512016682484402,12.143533613547486,6.7483038902282715,0.9503974116471117,4.025607578406667,4.976004990053779,0.5044237970587317,0.4563868560150245
00242,6.575401214204785,10.986165304419412,5.428896903991699,1.35310043444402,3.9295664771082355,5.282666911552256,0.48903693603942244,0.4625873160768834
00255,6.29976305604624,8.12453277471984,3.919445037841797,0.900656547297807,5.113259416038583,6.01391596333639,0.5054960185731755,0.5185992427005165
00274,6.321221359490506,8.601195469836146,4.229878902435303,0.8605316680596252,5.1027104972482675,5.963242165307893,0.5022194381301333,0.5142947118715934
