name,EN,SF,AG,MI_IR,MI_VI,MI,QABF,VIF
00000,6.8371758046346525,16.805230380137637,9.6016206741333,0.6943903743391827,3.471397691144566,4.165788065483749,0.572091745403926,0.4714558238350972
00011,6.809756518626367,16.76390770841766,9.534467697143555,0.6896973412271267,3.4169687481502176,4.106666089377344,0.5713436594458529,0.46971968769455996
00025,6.351576052859908,12.507861712262127,6.307897090911865,0.8175913513935157,3.0298259994246886,3.8474173508182044,0.5192388883488213,0.4707113056822263
00031,6.572118153359154,13.032778870887249,6.476806640625,0.860106792664879,3.447078875378639,4.307185668043518,0.5231756272348893,0.46426624740049854
00033,6.841931252555575,16.662340676507636,9.307544708251953,0.6702820299872979,3.5197767645941807,4.1900587945814785,0.5700377758429448,0.46948251114568396
00042,6.484676370954957,14.34705503476152,7.163322448730469,0.7855913386309614,3.5440782712327,4.329669609863662,0.5379043127002852,0.4711350626493497
00061,6.611505820283391,12.785907686751953,5.923207759857178,1.050246972615134,3.991151886934354,5.041398859549488,0.5476953405459024,0.47383618657150695
00071,6.535840513991795,12.285662000287711,5.625136375427246,1.0916343047237183,4.09855376055011,5.190188065273828,0.5567327454886695,0.48012599290028257
00082,6.700306370953134,12.543211710422096,7.180908203125,0.3811231730080624,3.2839247697545493,3.6650479427626115,0.5237583745668019,0.47679368963782265
00097,6.10679826112364,11.063489419477216,5.673372745513916,0.6491705037854658,3.38059462705177,4.0297651308372355,0.50422382083779,0.4814010612455255
00107,6.853419397682911,14.504607853132436,8.413457870483398,0.3789215731834765,3.5848798876229604,3.9638014608064367,0.5577268861752823,0.4732590829714609
00112,6.565970535572411,13.95267076319814,7.783632278442383,0.5189520245632536,3.516860396333664,4.035812420896917,0.5407400320380907,0.4647831968303106
00118,6.444476220635206,14.4522263442438,7.877405166625977,0.45007172421323177,3.2272270701611947,3.6772987943744266,0.5421343738332436,0.46576711537366294
00147,6.726552864595821,14.48058412920511,7.448775768280029,0.6932985046913427,3.8200865180305956,4.5133850227219385,0.5546428457699547,0.4801129731225562
00149,6.844768899756059,15.088991693731527,8.609113693237305,0.7101956605682738,3.3232574248900377,4.033453085458311,0.5720965925367049,0.4797635578896923
00150,6.847027831142836,15.60192408517765,9.053370475769043,0.6897841631790916,3.391464905343849,4.081249068522941,0.5742693257673867,0.476934019313182
00159,6.699463906076425,13.350662756704281,7.8227643966674805,0.673669653668339,3.4502376578229694,4.123907311491308,0.5494198278232656,0.46833464599521923
00177,6.9535699421087,15.187269204444469,9.314672470092773,0.6092196277424032,3.4686323602836553,4.077851988026058,0.5724369226597447,0.48175599695113686
00196,6.902207673853845,17.672328635081723,10.900115966796875,0.48445974271861053,3.784358029060952,4.268817771779562,0.6068325498465267,0.4839330340810511
00202,6.760790822487118,14.180838595997166,8.19942855834961,0.7014971381562086,3.2999979598909825,4.001495098047191,0.5628891508953905,0.4813700779458889
00210,6.691676927517273,13.50899807654085,7.445630073547363,0.6036576413363722,3.2114045012369923,3.8150621425733644,0.5373272533617955,0.47228444731478386
00215,6.717027228868426,13.775038981986834,7.690033912658691,0.547180097055458,3.227266984090219,3.7744470811456767,0.5326271336552267,0.4798470397305653
00232,6.627805108429393,12.58617402442486,7.138030529022217,0.577946394722103,2.802048923430633,3.379995318152736,0.5275372368590141,0.46496732904580007
00242,6.689345710078674,11.269451238181086,5.692807197570801,0.7289384480772172,3.4329378151571217,4.161876263234339,0.5009101475626938,0.4679437769528886
00255,6.5132559960691605,8.488203472531849,4.054178714752197,0.8084229120511255,2.297634139905227,3.1060570519563524,0.4709725568356829,0.49352521177774217
00274,6.569724688818438,9.034531950932621,4.472527503967285,0.8495194500439931,2.166744444990577,3.01626389503457,0.4760182460654477,0.48801919161440394
00284,6.608348804372646,8.860044497785509,4.344662189483643,0.9526224365178884,1.913139987710227,2.8657624242281154,0.45564368181014536,0.47478019071804184
00290,6.56948906710306,8.817102185843398,4.356255531311035,0.9915255760798038,2.152648480928843,3.144174057008647,0.46919917352182056,0.49684015608826465
00306,6.66373330422338,8.673092120716724,4.299315452575684,1.0128145866161378,1.804621099730959,2.817435686347097,0.44598232385073217,0.47776138321346695
00320,6.575964860589955,10.287264226375768,5.460583686828613,0.865947037286462,2.8478057474898892,3.7137527847763514,0.5092819817952384,0.4876100962352427
00325,7.1961691705045565,6.285069851606875,3.371985673904419,2.6177705986449675,0.6253194882537422,3.2430900868987096,0.37504586897262154,0.48248694863729646
00334,6.901342442204777,5.3397509193523245,2.8376665115356445,2.5475895259257766,1.0255241675854168,3.5731136935111936,0.38360940738356747,0.4988800597795169
00339,6.658924720649665,7.064848172767739,3.149190902709961,1.187313055853877,1.689550265566975,2.876863321420852,0.412487548273735,0.5217014294434784
00349,6.503281160139627,8.799302722906905,4.116506099700928,0.7556155856134917,1.2438796531189322,1.999495238732424,0.38890642816631965,0.4013069269157423
00353,6.501217362398286,8.811040219060676,4.123594760894775,0.7715694618018017,1.2305075924250408,2.0020770542268425,0.3889651628915588,0.4014901410902477
00370,6.489437367582967,9.068987487922609,4.311285018920898,0.6558738072376599,1.4286197395663591,2.084493546804019,0.3997416506397967,0.41253807834833034
00385,6.571135688479613,8.151837491230962,3.9484822750091553,0.7971547304197256,1.1940899103387408,1.9912446407584663,0.3786532385978378,0.39885406692492376
00386,6.669229555568803,11.150212176844029,5.270913600921631,0.7787157531771609,2.0389301038953054,2.817645857072466,0.47978851171075293,0.5108837230729665
00388,6.626967798250826,8.572104823370351,3.809169054031372,0.9533107666158593,1.3907294713822584,2.344040237998118,0.4272336775564718,0.5141087155671008
00389,6.570893030889097,9.278940364091792,4.250709056854248,0.8480548977164873,1.5385872834803873,2.3866421811968745,0.44454483197376304,0.52344945875584
00390,6.530331039609851,9.551500517205762,4.265523433685303,0.8210255446712967,1.6207965985227426,2.4418221431940395,0.445970661426444,0.5067784153395958
00400,6.486218063097024,14.020292937908524,7.266251564025879,0.5274164743470097,2.436914799704848,2.9643312740518577,0.5563658371999166,0.518786608233472
00405,6.532060794775322,13.827408301372728,6.331498146057129,0.7525381073550563,2.2962492114614097,3.048787318816466,0.5222537491324767,0.5153287888873271
00409,6.9339425189341855,12.033770427219311,5.5693159103393555,1.2909666130501003,1.7147484626971994,3.0057150757472995,0.48857763044990027,0.5049278808942724
00419,6.602690027710048,10.970043139651597,5.316742420196533,1.0764182736620838,1.4497330590986703,2.526151332760754,0.46137495768160486,0.46246102482390905
00421,6.934446582564144,11.683945749069942,5.5700836181640625,1.1049698963589902,1.8822332581118564,2.987203154470847,0.4729894354668178,0.47395329465403807
00434,6.774965865490314,10.972465848922619,5.253896236419678,1.1898918572119883,1.5487208270197712,2.7386126842317595,0.4762144287667326,0.5039017266216737
00441,6.989158765332033,10.968566647170782,4.844028472900391,1.8202736232578354,1.2266724345597775,3.046946057817613,0.4906158745194003,0.5297458432404363
00443,6.946170804661181,11.77479196789225,5.833999156951904,1.3444629421629901,1.2006610583584134,2.5451240005214038,0.5068903077173778,0.5151099306928547
