name,SF,AG,EOR,ECS,OBR,RGB_SSIM,CIEDE2000,Colorfulness
00000.png,17.027041128046893,9.757707595825195,0.620518665020111,1.4822348972458113,0.9841964255434599,0.8243940448871833,3.9353740215301514,26.952546026001798
00011.png,16.985865628229565,9.701852798461914,0.6210714489836094,1.492815616941411,0.9846927525907834,0.850578652634297,3.6919565200805664,27.146208033050918
00025.png,12.65925018000448,6.487208366394043,0.6232927112648783,1.5647857969109096,0.9864238045570565,0.8190504307561102,3.730961799621582,12.935487332250155
00031.png,13.193833460245218,6.6595001220703125,0.6254479068547957,1.58889081473476,0.98876414022353,0.7891265673730254,4.2682318687438965,12.380617409253976
00033.png,16.896888658974348,9.473695755004883,0.6274743260590501,1.5185531919223783,0.9844179185458984,0.8590991804478318,3.626495599746704,25.31654849476446
00042.png,14.512747218660461,7.3604583740234375,0.629739784185962,1.5932690888172798,0.9880622866749308,0.8415202006484014,3.7275009155273438,14.341472223986797
00061.png,13.045807494136117,6.1261773109436035,0.6304065736875994,1.6399670324638655,0.9919535356961167,0.8324831474502205,4.272325038909912,10.243157881057325
00071.png,12.610264172025579,5.836322784423828,0.6198689991470461,1.6318787897301177,0.9928209566966217,0.8250727264615816,4.680701732635498,13.36629359739368
00082.png,12.380664085147753,7.355569839477539,0.6010995423692373,1.5139819748299008,0.9869038228284011,0.9309851381866124,2.30330228805542,13.536929599650206
00097.png,10.669578652246354,5.962680816650391,0.6093939849435697,1.5602338584084352,0.9887753975733802,0.9711904920378219,1.7828081846237183,11.366626985206139
00107.png,14.397672755674561,8.560540199279785,0.6000502742090242,1.5091270144351945,0.9907412117820623,0.9511851977855819,2.0979223251342773,17.268071886435713
00112.png,14.158470858478893,7.935122966766357,0.6198118322436613,1.5134370579915135,0.9864190099949982,0.85570488421348,3.5307133197784424,14.18287693114092
00118.png,14.667951644509085,8.03217887878418,0.617097874941112,1.5121587204563978,0.9866882593839292,0.8069472359162665,3.7503108978271484,26.70955557516564
00147.png,14.638941921584346,7.652984619140625,0.6185452508703927,1.6040264701244666,0.9912488976324537,0.8409032393583095,4.217761993408203,12.4743526211841
00149.png,14.97807369930985,8.738390922546387,0.606233498695408,1.5043172971735315,0.990089944981816,0.8594422345258798,4.053852081298828,28.892710250492257
00150.png,15.473051941483869,9.177433013916016,0.6004041012898027,1.4879398367521628,0.9880117677979465,0.8897287146071808,3.343721389770508,27.068787969557146
00159.png,13.195006628678168,7.91106653213501,0.606594549809533,1.4491855533094693,0.9841059827320069,0.8614595391818566,3.6711089611053467,27.80348674273992
00177.png,14.931119752511766,9.384666442871094,0.5921818198356078,1.4218110031901416,0.9866285433087568,0.8924435528620297,3.151857376098633,18.956899666498327
00196.png,17.347840484964355,10.880266189575195,0.5953167299144104,1.4987225032828102,0.9900221259568841,0.9216560339820573,2.5692384243011475,10.111167913110474
00202.png,14.00355643353112,8.278014183044434,0.6041730421477257,1.5169785592901264,0.9903926057830916,0.9011378581896065,2.9617881774902344,21.764042753324183
00210.png,13.553619730723426,7.610590934753418,0.6131811362680543,1.5412498091700169,0.9850440031878995,0.8054673898043684,3.877218246459961,21.564590808584732
00215.png,13.698773641748474,7.834967613220215,0.6139124484427676,1.5306942579253653,0.9847723052661032,0.8236078582298685,3.8569729328155518,26.991643820081645
00232.png,12.517078397812377,7.274319648742676,0.6114195033525895,1.5142309198846264,0.9878893760654042,0.8527585767046504,3.5754282474517822,27.985263868842758
00242.png,11.342677263598352,5.956131935119629,0.6230348366556552,1.5900381385922837,0.9862078325261042,0.848986084287826,4.26789665222168,19.30633155510737
00255.png,8.677047091316714,4.282776355743408,0.5891664393198601,1.5682403739421775,0.9858117999523371,0.9497255237158132,2.1198008060455322,7.718078090416183
00274.png,9.020425245617966,4.646860122680664,0.5920016532793586,1.576686647890767,0.9882627712429403,0.9265015168939194,2.3209004402160645,7.630940782595861
00284.png,8.899017032310821,4.56249475479126,0.5935294351399847,1.5632286124612216,0.986613505259586,0.9165174207322485,2.511593818664551,7.221823290556031
00290.png,8.818376467179945,4.546365261077881,0.5952770052951258,1.5648045948818576,0.9870918432338329,0.9028403857384637,2.55859637260437,7.271408396654586
00306.png,8.708949338064977,4.523168563842773,0.6002157929620667,1.5667046692250532,0.9867195847962144,0.8939294846083241,2.7495641708374023,7.2147838438047245
00320.png,10.382997804879405,5.671972274780273,0.5973340274033725,1.5814309165247713,0.9879939969984992,0.9455086016182287,2.169951915740967,9.331747799957498
00325.png,5.457197168699905,3.5621750354766846,0.5684090155683087,1.3924678050370853,0.9607973252341696,0.0007553212753730054,17.496950149536133,16.69032351010376
00334.png,4.968816873445797,2.988196849822998,0.5642121089882284,1.4704054937867888,0.9700991025477436,0.3629401882145866,14.927436828613281,16.808517715601983
00339.png,6.8858738746914945,3.3722996711730957,0.5693271155818155,1.483686627442137,0.9717520848032507,0.7365893412925404,5.48962926864624,19.830767834028286
00349.png,8.73560901800184,4.463070869445801,0.627613654558109,1.5438032446093017,0.9616160759708327,0.73732676481281,6.394288539886475,14.177216884349313
00353.png,8.743961765577323,4.470834255218506,0.6237710645627834,1.5394492416355359,0.9641102364882096,0.7319679143200887,6.514255046844482,14.523934993769345
00370.png,8.988127418553484,4.637631893157959,0.6253850373433478,1.5344918995524108,0.9622001577113205,0.7497539688301474,6.181565761566162,15.678680977335683
00385.png,8.080392337972716,4.291256904602051,0.6245675699468857,1.541000923662603,0.9624419117397646,0.6708237655225527,7.031891345977783,13.785263930111334
00386.png,10.890875538672638,5.4594292640686035,0.5969575601914413,1.609287793142467,0.9917138083404717,0.7153922555368126,4.680204391479492,21.311755916084714
00388.png,8.096737506480864,4.02392053604126,0.5804290360697275,1.5569147284454015,0.982410417922358,0.6338272739048828,5.456644535064697,12.000246896569081
00389.png,9.046498437249124,4.486106872558594,0.595426074649972,1.5691513463702225,0.9837723723367275,0.7086298525027015,4.908607006072998,18.664799771290863
00390.png,9.509343773191759,4.519423007965088,0.6186433347323096,1.59765896189815,0.9814006791171477,0.6669082485620549,5.5915656089782715,25.94449433920908
00400.png,13.788772876449253,7.432585716247559,0.5773667847928677,1.5877810167732482,0.9942936118977768,0.829107434875302,3.9106531143188477,32.547892634611955
