name,SF,AG,EOR,ECS,OBR,RGB_SSIM,CIEDE2000,Colorfulness
00000.png,17.0692208005505,9.7955904006958,0.61925236256478,1.4821444029717743,0.9842482950497065,0.8355363738232056,3.8434600830078125,26.9621182352697
00011.png,17.02586964402295,9.739760398864746,0.6200005717716344,1.4924456386221496,0.9843764570246603,0.8619724656229968,3.5731592178344727,27.153025694196632
00025.png,12.69106922748633,6.526307106018066,0.6235349969803741,1.5651101151261402,0.9861648016276704,0.8153701522786984,3.9223690032958984,12.936444025856183
00031.png,13.219648807715085,6.695123195648193,0.624763469693392,1.5893538057395369,0.9888939756176136,0.7906637426374711,4.389740467071533,12.383060631188364
00033.png,16.939871193853655,9.509713172912598,0.6268401353338084,1.5181309457190824,0.984007190828302,0.8703910551007131,3.5013082027435303,25.31780481982417
00042.png,14.556616815627343,7.3973612785339355,0.6284392224465262,1.5942232463971595,0.9875803252004951,0.8504286050640414,3.657487630844116,14.341457312748286
00061.png,13.075886524435147,6.16622257232666,0.6264924812275761,1.6388044321103539,0.9917432437014683,0.8089688157237674,4.735515117645264,10.243442045515735
00071.png,12.629426286005902,5.873707294464111,0.6163486369695838,1.6296873170756536,0.9924382428239602,0.7817938349870944,5.413002014160156,13.366812406172635
00082.png,12.427620834082274,7.3842573165893555,0.6001837218733487,1.5141548327989005,0.9871029558905828,0.9279057853647309,2.5055532455444336,13.537075283647226
00097.png,10.714788722811534,5.969827175140381,0.6075398576924642,1.5625668285827758,0.9891046093272691,0.9646348134955097,2.0340077877044678,11.366675478792846
00107.png,14.44954791312636,8.59525203704834,0.5994420686378198,1.5088348388671875,0.9905879559753761,0.9516715803423706,2.1564133167266846,17.26818706580373
00112.png,14.195969847303395,7.97516393661499,0.618497496891043,1.5117616229665851,0.9861035745777658,0.8531955410711399,3.7257349491119385,14.182660102056605
00118.png,14.718809204698207,8.075250625610352,0.6166977665407811,1.511758779651358,0.9866030168649363,0.8021771847086985,3.935460329055786,26.717332648424264
00147.png,14.675677792508033,7.692208766937256,0.6176902237064533,1.6033316881808515,0.9911201954065881,0.8281177216127058,4.542242050170898,12.48352266698919
00149.png,15.011927676552984,8.768415451049805,0.6051363021602373,1.503618541590326,0.9898677293539088,0.8567410021432244,4.200271129608154,28.894708616806447
00150.png,15.507915149130836,9.208785057067871,0.6007580115732124,1.4872492851255228,0.9876353706420617,0.8901614118551865,3.435316324234009,27.070214707335957
00159.png,13.214212248518118,7.931685924530029,0.6054177870730006,1.4483786767885944,0.9839616640515669,0.8544494473104615,3.995107650756836,27.80289486452763
00177.png,14.967868912257483,9.412263870239258,0.5910823505866156,1.4215311467565326,0.9863502640927164,0.8931082586713809,3.2783052921295166,18.95774765315301
00196.png,17.41463262749477,10.93188190460205,0.5949327466008618,1.4987713612706617,0.9896915082103407,0.9207239494509495,2.7351253032684326,10.112012366334664
00202.png,14.040372952466367,8.308289527893066,0.603622302992808,1.516776543360599,0.9905394866230376,0.8985599587473095,3.229951858520508,21.773925338164712
00210.png,13.56615027654393,7.631153583526611,0.6125076063159083,1.5403068624208036,0.9844094408084371,0.802187477991484,4.061068058013916,21.565256601890262
00215.png,13.723395274417694,7.859806537628174,0.6132490965669545,1.5310765505206982,0.9842996295322951,0.8219621811389466,4.079031467437744,26.994182048960276
