name,EN,SF,AG,MI_IR,MI_VI,MI,QABF,VIF
00000,6.898217584880159,16.994846916515172,9.718697547912598,0.7988114747700138,2.5702803375987178,3.3690918123687315,0.5936235250088215,0.47731148217367453
00011,6.854438730660368,16.980396117175975,9.67300796508789,0.7689797950506987,2.5171077858646376,3.2860875809153365,0.5916371196133716,0.47437905728749735
00025,6.417020824157229,12.720048528510244,6.421522617340088,0.9230803057481047,2.4353718215855027,3.3584521273336074,0.5567611073065002,0.49119029844715995
00031,6.607044998220184,13.231400252618968,6.566552639007568,0.9841773035018471,2.6221993535711716,3.6063766570730187,0.5546613700665167,0.4794878202204981
00033,6.852308897095494,16.89675351423566,9.445952415466309,0.7801751690429446,2.4522440852277265,3.2324192542706713,0.5896282513968442,0.4678623551142573
00042,6.499832587432638,14.592827243969404,7.30377721786499,0.8909567558550677,2.7303844646584294,3.6213412205134974,0.5674761027311029,0.48089119097203764
00061,6.597642448760029,13.110955682561928,5.99928617477417,1.1593402831904065,2.6751543521469126,3.834494635337319,0.5803915252412637,0.4908929387101647
00071,6.517026597226224,12.707154814134926,5.68392276763916,1.219829419608864,2.5802218711975025,3.8000512908063664,0.5904603218344485,0.49771931836200584
00082,6.674004550450347,12.347647114259125,7.300232887268066,0.4125710723421949,2.756629920045849,3.1692009923880438,0.5521020095370904,0.49120880666065503
00097,6.14786344478035,10.630077878730576,5.852300643920898,0.6316479777112541,2.8318448915113494,3.4634928692226037,0.5518708250494043,0.5356465255589706
00107,6.831058625108376,14.357481283573419,8.506731033325195,0.4109300010726146,2.9530969540435827,3.364026955116197,0.5791882364419184,0.4778659721931726
00112,6.606235706296903,14.211156211574869,7.885086536407471,0.5943057644286384,2.9185595889010347,3.512865353329673,0.5740944930369397,0.48207534457187345
00118,6.525400765206405,14.697215482276382,7.990513324737549,0.5590872258845131,2.4385856940733355,2.9976729199578487,0.5750849536466176,0.48675710235451924
00147,6.7081176115460615,14.707768956557832,7.582106113433838,0.7132217093033746,2.777139007762966,3.4903607170663404,0.5873398738562884,0.5040973887580513
00149,6.893920130390663,14.948429937295193,8.676132202148438,0.9445483102977894,2.6486967751213735,3.593245085419163,0.5946164675079546,0.5092848748136636
00150,6.8835102605061085,15.453051200258479,9.135786056518555,0.7885279621927591,3.035948426614234,3.824476388806993,0.5989218572176828,0.5056338700467242
00159,6.6784802886386725,13.162114414738584,7.862704753875732,0.7862058142139422,2.853288240611521,3.6394940548254633,0.5686925874709826,0.4861405377114774
00177,6.955162967964095,14.906513811286874,9.34237289428711,0.6997382405368617,3.098777659481137,3.798515900017999,0.6012513780800159,0.5053472276057882
00196,6.888523532600171,17.33866720094568,10.814258575439453,0.508303877489493,3.564446297432775,4.072750174922268,0.6386606633114107,0.5071663088034262
00202,6.7168773924907,13.982012035210381,8.208788871765137,0.7337705114753806,3.2048149638969106,3.938585475372291,0.5942740836783406,0.516717438831825
00210,6.689705151016052,13.516106672174441,7.577796936035156,0.7872851191949274,2.810020772904786,3.5973058920997136,0.5564598671652187,0.5016410132928033
00215,6.728666694174401,13.647701783972531,7.780355453491211,0.6927123202372595,3.008790252110466,3.7015025723477257,0.5591027620732603,0.5091172648331936
00232,6.566564188565994,12.498576944900073,7.247838973999023,0.6589535032493239,2.6575511665907694,3.3165046698400933,0.5599412503703604,0.4977161518186689
00242,6.619236767769042,11.304659554925284,5.900869846343994,0.8375165724204604,2.3683556109668107,3.205872183387271,0.5322792402864233,0.506287580161223
