dataset,sample_id,drift_289,drift_385,drift_517,drift_649,drift_769
m3fd,00653,0.09535033105246371,0.09168833541804133,0.0924944210041111,0.09552945167746207,0.10111424011623571
m3fd,00661,0.10248647577279824,0.09935601263147986,0.10146294148907642,0.10113290964511445,0.10432816069769946
m3fd,00671,0.1217229466210108,0.11517074558672802,0.11484361703449597,0.1127886735362913,0.11780396925993952
m3fd,00676,0.10443577975679574,0.09990894364308534,0.10367723273315754,0.10482859919073995,0.10874738009610063
m3fd,00677,0.10741598767118554,0.10409798285830485,0.10575990383844158,0.11012624861763598,0.1183229671380659
m3fd,00687,0.1087701588074248,0.1074933597912393,0.10777675055286429,0.10891188608438729,0.11452580194835604
m3fd,00697,0.0973789156329562,0.09648841057724167,0.09829943602590019,0.10103247076466737,0.10744127648722512
m3fd,00712,0.12983757420778907,0.13331951973401213,0.144070563500728,0.1523797899289434,0.16191494282465035
m3fd,00716,0.060161890787016725,0.0793766509158007,0.10513496185998783,0.12154857798856056,0.13744445224163748
m3fd,00719,0.2568472240640277,0.2458132519817562,0.2528033155972431,0.2696389755555981,0.29527420655838255
m3fd,00725,0.24484682413222159,0.23397210338623564,0.24279233707383852,0.26016432490494756,0.28400230101696566
m3fd,00726,0.2530803417314935,0.2446477212708631,0.2503473727918325,0.2640334315571784,0.28644794580135824
m3fd,00738,0.25064468309693144,0.2352347607403943,0.23189958298476887,0.23299174631109842,0.2437315688935413
m3fd,00760,0.29119684912655575,0.2701313000593949,0.24934871252073687,0.23469691075146948,0.240025502402319
m3fd,00762,0.30432488102728783,0.28472879283669483,0.25692334024262875,0.23989270213887348,0.24095251146958785
m3fd,00769,0.30361052430921165,0.28409947726386864,0.2579608702645372,0.2395099115918049,0.2412570916294965
m3fd,00787,0.11811170549270344,0.11184924522758988,0.10664786898078094,0.11534245476686766,0.13648587820402025
m3fd,00800,0.1275001534734873,0.12668801191330725,0.1286174136851047,0.14573540869981738,0.17382356392596088
m3fd,00801,0.31267025376073965,0.29472260503601777,0.2755347385836864,0.25710228566955007,0.2611838597829389
m3fd,00805,0.31818759164234667,0.3017752780641554,0.28440426754732717,0.26635084518590857,0.27106124781697294
m3fd,00818,0.32021722542589226,0.30193046328226825,0.28287819311041673,0.26466340046320525,0.2702241365318093
m3fd,00825,0.13707367249122826,0.13638043351902063,0.13528929698555003,0.13363355037560665,0.14510341367620672
m3fd,00826,0.14753351642217538,0.1495044847658784,0.1599119553129108,0.16246828922496825,0.1740797667507712
m3fd,00829,0.14404644944224376,0.14724009609884647,0.15375525869160178,0.15615029149382598,0.16914809145703802
m3fd,00834,0.12953538798524267,0.13738551957882228,0.14773811420173322,0.1475869626628492,0.16339152549423108
m3fd,00857,0.12677431920595017,0.13357431705388567,0.15141831978188713,0.148256595164157,0.1611868484927892
m3fd,00867,0.36818855330290257,0.3509863519056453,0.33630438856110334,0.32679359237650996,0.333190053458016
m3fd,00871,0.3726426620159743,0.35656415994320434,0.34116385841725017,0.3293939356167266,0.33580103622663726
m3fd,00878,0.35548687289149106,0.3423626055826514,0.3308431398811631,0.3201368452703711,0.32660455968907176
m3fd,00896,0.1675378479614501,0.168510299150879,0.16989643210152128,0.1733431602422505,0.18760958637595626
m3fd,00910,0.16761894831313773,0.1665399557144569,0.16687252856032864,0.16999081510703484,0.1845819072581698
m3fd,00916,0.1591204621080734,0.15724760414559913,0.1611015441544349,0.16554255435676146,0.18065803282490278
m3fd,00922,0.16028139157816135,0.1600289302994372,0.16616312816145173,0.1720603065026277,0.18669967157821044
m3fd,00926,0.1761167848832641,0.1741082512363359,0.17765537458922154,0.18356410377950094,0.1956725572568203
m3fd,00950,0.09719634654003773,0.10914660429388012,0.1267872230740531,0.14077662446746475,0.15432114557543353
m3fd,00958,0.14312991788948337,0.14490461789885034,0.15568357202991656,0.1636637900904201,0.17451011278479056
m3fd,00965,0.14961042880018283,0.15246320985935813,0.16292690041140379,0.17069491071044163,0.1799564072282901
