dataset,sample_id,width,height,seconds,inference_mode,fused_path,rgb_path,EN,SF,AG,MI_IR,MI_VI,MI,QABF
m3fd,00000,1024,768,8.08940702100017,native_padded,results/h5/learned/m3fd/00000.png,results/h5/learned/m3fd/00000_rgb.png,6.892051285719974,16.67471449612265,9.498861312866211,0.8184221392793973,2.9776109181671564,3.7960330574465537,0.5919236756296419
m3fd,00011,1024,768,0.8951195719996576,native_padded,results/h5/learned/m3fd/00011.png,results/h5/learned/m3fd/00011_rgb.png,6.835894650116549,16.678829750268285,9.453618049621582,0.7831007139924628,2.8815146256166826,3.6646153396091457,0.5904491353920929
m3fd,00025,1024,768,0.7204736839998986,native_padded,results/h5/learned/m3fd/00025.png,results/h5/learned/m3fd/00025_rgb.png,6.397706191412624,12.383948541491709,6.217678546905518,0.9048529981785565,3.049179304968229,3.9540323031467857,0.5545636775097171
m3fd,00031,1024,768,0.7209236990001955,native_padded,results/h5/learned/m3fd/00031.png,results/h5/learned/m3fd/00031_rgb.png,6.5700752651296686,12.93704695606603,6.377013683319092,0.9278990485977084,3.1582393465358933,4.086138395133601,0.5550316113379689
m3fd,00033,1024,768,0.7214304650001395,native_padded,results/h5/learned/m3fd/00033.png,results/h5/learned/m3fd/00033_rgb.png,6.861827264183298,16.606610365910672,9.221644401550293,0.8063964804263436,2.8407203288005656,3.647116809226909,0.5901622478352174
m3fd,00042,1024,768,0.7192984580001394,native_padded,results/h5/learned/m3fd/00042.png,results/h5/learned/m3fd/00042_rgb.png,6.436171844797928,14.213440637368231,7.050755023956299,0.8252025384785817,3.304599551273947,4.129802089752529,0.564802186997959
m3fd,00061,1024,768,0.7231751670001358,native_padded,results/h5/learned/m3fd/00061.png,results/h5/learned/m3fd/00061_rgb.png,6.591412022114529,12.777399883848279,5.880982398986816,1.1039928645804893,3.0750213978592025,4.179014262439692,0.5784212457543105
m3fd,00071,1024,768,0.7215062889999899,native_padded,results/h5/learned/m3fd/00071.png,results/h5/learned/m3fd/00071_rgb.png,6.5032448192122665,12.389100821261962,5.573339462280273,1.118021848842411,3.197855710740138,4.315877559582549,0.5965060981082799
m3fd,00082,1024,768,0.7234214960003555,native_padded,results/h5/learned/m3fd/00082.png,results/h5/learned/m3fd/00082_rgb.png,6.677532319948856,12.169961266760762,6.99166202545166,0.43921059235742316,3.409798956420355,3.849009548777778,0.5509222567404831
m3fd,00097,1024,768,0.7217285799997626,native_padded,results/h5/learned/m3fd/00097.png,results/h5/learned/m3fd/00097_rgb.png,6.113651605427854,10.48285405086272,5.620171070098877,0.6500471126095602,3.2126219378207566,3.8626690504303167,0.5530191803742976
